* Block Type = 96well
* Chemistry = TAQMAN
* Experiment File Name = C:\Users\mahdi\Documents\kbayrecov2015\20160224_CH_Mcap_7.eds
* Experiment Run End Time = 2016-02-24 14:20:21 PM HST
* Instrument Type = steponeplus
* Passive Reference = ROX

[Results]
Well	Sample Name	Target Name	Task	Reporter	Quencher	Cт	Cт Mean	Cт SD	Quantity	Quantity Mean	Quantity SD	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Comments	HIGHSD	NOAMP
F1	43-10.21.15	Mc	UNKNOWN	FAM	NFQ-MGB	28.5954	28.2693	0.4611				false	0.05	false	16	22		N	N
F2	43-10.21.15	Mc	UNKNOWN	FAM	NFQ-MGB	27.9433	28.2693	0.4611				false	0.05	false	16	22		N	N
F3	43-10.21.15	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
F3	43-10.21.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
F4	43-10.21.15	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	Y
F4	43-10.21.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	Y
F5	44-10.21.15	Mc	UNKNOWN	FAM	NFQ-MGB	24.7462	24.5263	0.3109				false	0.05	false	16	22		N	N
F6	44-10.21.15	Mc	UNKNOWN	FAM	NFQ-MGB	24.3065	24.5263	0.3109				false	0.05	false	16	22		N	N
F7	44-10.21.15	C	UNKNOWN	VIC	NFQ-MGB	28.2315	28.1591	0.1025				false	0.05	false	16	22		N	N
F7	44-10.21.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
F8	44-10.21.15	C	UNKNOWN	VIC	NFQ-MGB	28.0866	28.1591	0.1025				false	0.05	false	16	22		N	N
F8	44-10.21.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
F9	206-10.21.15	Mc	UNKNOWN	FAM	NFQ-MGB	27.1577	27.0564	0.1433				false	0.05	false	16	22		N	N
F10	206-10.21.15	Mc	UNKNOWN	FAM	NFQ-MGB	26.9551	27.0564	0.1433				false	0.05	false	16	22		N	N
F11	206-10.21.15	C	UNKNOWN	VIC	NFQ-MGB	29.0384	29.2681	0.3249				false	0.05	false	16	22		N	N
F11	206-10.21.15	D	UNKNOWN	FAM	NFQ-MGB	29.9742	30.0771	0.1456				false	0.05	false	16	22		N	N
F12	206-10.21.15	C	UNKNOWN	VIC	NFQ-MGB	29.4978	29.2681	0.3249				false	0.05	false	16	22		N	N
F12	206-10.21.15	D	UNKNOWN	FAM	NFQ-MGB	30.18	30.0771	0.1456				false	0.05	false	16	22		N	N
G1	43-11.4.15	Mc	UNKNOWN	FAM	NFQ-MGB	28.7328	28.5282	0.2894				false	0.05	false	16	22		N	N
G2	43-11.4.15	Mc	UNKNOWN	FAM	NFQ-MGB	28.3236	28.5282	0.2894				false	0.05	false	16	22		N	N
G3	43-11.4.15	C	UNKNOWN	VIC	NFQ-MGB	38.0435	37.1281	1.2946				false	0.05	false	16	22		Y	N
G3	43-11.4.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		Y	N
G4	43-11.4.15	C	UNKNOWN	VIC	NFQ-MGB	36.2127	37.1281	1.2946				false	0.05	false	16	22		Y	N
G4	43-11.4.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		Y	N
G5	44-11.4.15	Mc	UNKNOWN	FAM	NFQ-MGB	26.7476	26.8353	0.1241				false	0.05	false	16	22		N	N
G6	44-11.4.15	Mc	UNKNOWN	FAM	NFQ-MGB	26.9231	26.8353	0.1241				false	0.05	false	16	22		N	N
G7	44-11.4.15	C	UNKNOWN	VIC	NFQ-MGB	28.0389	27.9887	0.071				false	0.05	false	16	22		N	N
G7	44-11.4.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
G8	44-11.4.15	C	UNKNOWN	VIC	NFQ-MGB	27.9385	27.9887	0.071				false	0.05	false	16	22		N	N
G8	44-11.4.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
G9	206-11.4.15	Mc	UNKNOWN	FAM	NFQ-MGB	35.4921	34.7135	1.1011				false	0.05	false	16	22		Y	N
G10	206-11.4.15	Mc	UNKNOWN	FAM	NFQ-MGB	33.935	34.7135	1.1011				false	0.05	false	16	22		Y	N
G11	206-11.4.15	C	UNKNOWN	VIC	NFQ-MGB	30.5505	30.7167	0.2351				false	0.05	false	16	22		Y	N
G11	206-11.4.15	D	UNKNOWN	FAM	NFQ-MGB	35.7743	35.3317	0.6258				false	0.05	false	16	22		Y	N
G12	206-11.4.15	C	UNKNOWN	VIC	NFQ-MGB	30.8829	30.7167	0.2351				false	0.05	false	16	22		Y	N
G12	206-11.4.15	D	UNKNOWN	FAM	NFQ-MGB	34.8892	35.3317	0.6258				false	0.05	false	16	22		Y	N
H1																		N	N
H2	205-12.4.15	C	UNKNOWN	VIC	NFQ-MGB	29.714	29.6924	0.0306				false	0.05	false	16	22		N	N
H2	205-12.4.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
H3	205-12.4.15	C	UNKNOWN	VIC	NFQ-MGB	29.6707	29.6924	0.0306				false	0.05	false	16	22		N	N
H3	205-12.4.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
H4	(+)78-10.24.14	Mc	UNKNOWN	FAM	NFQ-MGB	28.3973	28.3428	0.0772				false	0.05	false	16	22		N	N
H5	44-12.4.15	Mc	UNKNOWN	FAM	NFQ-MGB	25.7323	25.574	0.2238				false	0.05	false	16	22		N	N
H6	44-12.4.15	Mc	UNKNOWN	FAM	NFQ-MGB	25.4158	25.574	0.2238				false	0.05	false	16	22		N	N
H7	44-12.4.15	C	UNKNOWN	VIC	NFQ-MGB	29.7925	29.728	0.0913				false	0.05	false	16	22		N	N
H7	44-12.4.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
H8	44-12.4.15	C	UNKNOWN	VIC	NFQ-MGB	29.6634	29.728	0.0913				false	0.05	false	16	22		N	N
H8	44-12.4.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
H9	NTC	Mc	NTC	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
H10	NTC	Mc	NTC	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
H11	NTC	C	NTC	VIC	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
H11	NTC	D	NTC	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
H12	NTC	C	NTC	VIC	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
H12	NTC	D	NTC	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
