* Block Type = 96well
* Chemistry = TAQMAN
* Experiment File Name = C:\Users\mahdi\Documents\kbayrecov2015\20160223_CH_Mcap_5.eds
* Experiment Run End Time = 2016-02-23 14:16:56 PM HST
* Instrument Type = steponeplus
* Passive Reference = ROX

[Results]
Well	Sample Name	Target Name	Task	Reporter	Quencher	Cт	Cт Mean	Cт SD	Quantity	Quantity Mean	Quantity SD	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Comments	HIGHSD	NOAMP
G4	137-12.4.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
G5	132-12.4.15	Mc	UNKNOWN	FAM	NFQ-MGB	26.239	26.2682	0.0412				false	0.05	true	16	22		N	N
G6	132-12.4.15	Mc	UNKNOWN	FAM	NFQ-MGB	26.2973	26.2682	0.0412				false	0.05	true	16	22		N	N
G7	132-12.4.15	C	UNKNOWN	VIC	NFQ-MGB	28.4268	28.558	0.1856				false	0.05	false	16	22		N	N
G7	132-12.4.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
G8	132-12.4.15	C	UNKNOWN	VIC	NFQ-MGB	28.6892	28.558	0.1856				false	0.05	false	16	22		N	N
G8	132-12.4.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
G9	131-12.4.15	Mc	UNKNOWN	FAM	NFQ-MGB	27.9299	28.661	1.034				false	0.05	true	16	22		Y	N
G10	131-12.4.15	Mc	UNKNOWN	FAM	NFQ-MGB	29.3922	28.661	1.034				false	0.05	true	16	22		Y	N
G11	131-12.4.15	C	UNKNOWN	VIC	NFQ-MGB	34.6471	34.5844	0.0887				false	0.05	false	16	22		N	N
G11	131-12.4.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
G12	131-12.4.15	C	UNKNOWN	VIC	NFQ-MGB	34.5217	34.5844	0.0887				false	0.05	false	16	22		N	N
G12	131-12.4.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
H1																		N	N
H2	65-1.20.16	C	UNKNOWN	VIC	NFQ-MGB	30.0425	30.1354	0.1314				false	0.05	false	16	22		N	N
H2	65-1.20.16	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
H3	65-1.20.16	C	UNKNOWN	VIC	NFQ-MGB	30.2283	30.1354	0.1314				false	0.05	false	16	22		N	N
H3	65-1.20.16	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
H4	(+)78-10.24.14	Mc	UNKNOWN	FAM	NFQ-MGB	27.9852	27.9258	0.0839				false	0.05	true	16	22		N	N
H5	132-1.20.16	Mc	UNKNOWN	FAM	NFQ-MGB	30.5565	30.3019	0.36				false	0.05	true	16	22		N	N
H6	132-1.20.16	Mc	UNKNOWN	FAM	NFQ-MGB	30.0473	30.3019	0.36				false	0.05	true	16	22		N	N
H7	132-1.20.16	C	UNKNOWN	VIC	NFQ-MGB	31.2218	31.4865	0.3743				false	0.05	false	16	22		N	N
H7	132-1.20.16	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
H8	132-1.20.16	C	UNKNOWN	VIC	NFQ-MGB	31.7511	31.4865	0.3743				false	0.05	false	16	22		N	N
H8	132-1.20.16	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
H9	NTC	Mc	NTC	FAM	NFQ-MGB	Undetermined						false	0.05	true	16	22		N	N
H10	NTC	Mc	NTC	FAM	NFQ-MGB	Undetermined						false	0.05	true	16	22		N	N
H11	NTC	C	NTC	VIC	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
H11	NTC	D	NTC	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
H12	NTC	C	NTC	VIC	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
H12	NTC	D	NTC	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
