* Block Type = 96well
* Chemistry = TAQMAN
* Experiment File Name = C:\Users\mahdi\Documents\kbayrecov2015\20160302_CH_Mcap_15.eds
* Experiment Run End Time = 2016-03-02 12:38:33 PM HST
* Instrument Type = steponeplus
* Passive Reference = ROX

[Results]
Well	Sample Name	Target Name	Task	Reporter	Quencher	Cт	Cт Mean	Cт SD	Quantity	Quantity Mean	Quantity SD	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Comments	HIGHSD	NOAMP
E3	223-10.1.15	C	UNKNOWN	VIC	NFQ-MGB	34.8151	34.7039	0.1572				false	0.05	false	16	22		N	N
E3	223-10.1.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
E4	223-10.1.15	C	UNKNOWN	VIC	NFQ-MGB	34.5927	34.7039	0.1572				false	0.05	false	16	22		N	N
E4	223-10.1.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
E5	51-10.21.15	Mc	UNKNOWN	FAM	NFQ-MGB	25.8402	25.6839	0.221				false	0.05	false	16	22		N	N
E6	51-10.21.15	Mc	UNKNOWN	FAM	NFQ-MGB	25.5276	25.6839	0.221				false	0.05	false	16	22		N	N
E7	51-10.21.15	C	UNKNOWN	VIC	NFQ-MGB	31.2801	31.5199	0.3391				false	0.05	false	16	22		N	N
E7	51-10.21.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
E8	51-10.21.15	C	UNKNOWN	VIC	NFQ-MGB	31.7597	31.5199	0.3391				false	0.05	false	16	22		N	N
E8	51-10.21.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
E9	51-1.20.16	Mc	UNKNOWN	FAM	NFQ-MGB	28.9688	28.1259	1.192				false	0.05	false	16	22		Y	N
E10	51-1.20.16	Mc	UNKNOWN	FAM	NFQ-MGB	27.283	28.1259	1.192				false	0.05	false	16	22		Y	N
E11	51-1.20.16	C	UNKNOWN	VIC	NFQ-MGB	29.833	30.0476	0.3035				false	0.05	false	16	22		N	N
E11	51-1.20.16	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
E12	51-1.20.16	C	UNKNOWN	VIC	NFQ-MGB	30.2622	30.0476	0.3035				false	0.05	false	16	22		N	N
E12	51-1.20.16	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
F1	223-10.21.15	Mc	UNKNOWN	FAM	NFQ-MGB	27.7535	27.5067	0.3491				false	0.05	false	16	22		N	N
F2	223-10.21.15	Mc	UNKNOWN	FAM	NFQ-MGB	27.2598	27.5067	0.3491				false	0.05	false	16	22		N	N
F3	223-10.21.15	C	UNKNOWN	VIC	NFQ-MGB	34.0035	33.9852	0.0259				false	0.05	false	16	22		Y	N
F3	223-10.21.15	D	UNKNOWN	FAM	NFQ-MGB	35.1014	34.7474	0.5008				false	0.05	false	16	22		Y	N
F4	223-10.21.15	C	UNKNOWN	VIC	NFQ-MGB	33.9669	33.9852	0.0259				false	0.05	false	16	22		Y	N
F4	223-10.21.15	D	UNKNOWN	FAM	NFQ-MGB	34.3933	34.7474	0.5008				false	0.05	false	16	22		Y	N
F5	51-8.11.15	Mc	UNKNOWN	FAM	NFQ-MGB	27.3871	27.2998	0.1235				false	0.05	false	16	22		N	N
F6	51-8.11.15	Mc	UNKNOWN	FAM	NFQ-MGB	27.2124	27.2998	0.1235				false	0.05	false	16	22		N	N
F7	51-8.11.15	C	UNKNOWN	VIC	NFQ-MGB	28.4536	28.4935	0.0564				false	0.05	false	16	22		N	N
F7	51-8.11.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
F8	51-8.11.15	C	UNKNOWN	VIC	NFQ-MGB	28.5333	28.4935	0.0564				false	0.05	false	16	22		N	N
F8	51-8.11.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
F9	51-2.11.16	Mc	UNKNOWN	FAM	NFQ-MGB	28.2532	28.1201	0.1882				false	0.05	false	16	22		N	N
F10	51-2.11.16	Mc	UNKNOWN	FAM	NFQ-MGB	27.9871	28.1201	0.1882				false	0.05	false	16	22		N	N
F11	51-2.11.16	C	UNKNOWN	VIC	NFQ-MGB	27.9597	28.171	0.2987				false	0.05	false	16	22		N	N
F11	51-2.11.16	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
F12	51-2.11.16	C	UNKNOWN	VIC	NFQ-MGB	28.3822	28.171	0.2987				false	0.05	false	16	22		N	N
F12	51-2.11.16	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
G1	233-11.4.15	Mc	UNKNOWN	FAM	NFQ-MGB	31.4547	31.019	0.6162				false	0.05	false	16	22		Y	N
G2	233-11.4.15	Mc	UNKNOWN	FAM	NFQ-MGB	30.5833	31.019	0.6162				false	0.05	false	16	22		Y	N
G3	233-11.4.15	C	UNKNOWN	VIC	NFQ-MGB	29.5465	29.715	0.2383				false	0.05	false	16	22		N	N
G3	233-11.4.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
G4	233-11.4.15	C	UNKNOWN	VIC	NFQ-MGB	29.8835	29.715	0.2383				false	0.05	false	16	22		N	N
G4	233-11.4.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
G5	51-9.14.15	Mc	UNKNOWN	FAM	NFQ-MGB	27.8318	27.8104	0.0303				false	0.05	false	16	22		N	N
G6	51-9.14.15	Mc	UNKNOWN	FAM	NFQ-MGB	27.789	27.8104	0.0303				false	0.05	false	16	22		N	N
G7	51-9.14.15	C	UNKNOWN	VIC	NFQ-MGB	29.231	29.1404	0.1281				false	0.05	false	16	22		N	N
G7	51-9.14.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
G8	51-9.14.15	C	UNKNOWN	VIC	NFQ-MGB	29.0498	29.1404	0.1281				false	0.05	false	16	22		N	N
G8	51-9.14.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
G9	120-8.11.15	Mc	UNKNOWN	FAM	NFQ-MGB	27.6877	27.7504	0.0887				false	0.05	false	16	22		N	N
G10	120-8.11.15	Mc	UNKNOWN	FAM	NFQ-MGB	27.8132	27.7504	0.0887				false	0.05	false	16	22		N	N
G11	120-8.11.15	C	UNKNOWN	VIC	NFQ-MGB	29.7323	29.8353	0.1455				false	0.05	false	16	22		N	N
G11	120-8.11.15	D	UNKNOWN	FAM	NFQ-MGB	28.3786	28.5433	0.2329				false	0.05	false	16	22		N	N
G12	120-8.11.15	C	UNKNOWN	VIC	NFQ-MGB	29.9382	29.8353	0.1455				false	0.05	false	16	22		N	N
G12	120-8.11.15	D	UNKNOWN	FAM	NFQ-MGB	28.7079	28.5433	0.2329				false	0.05	false	16	22		N	N
H1																		N	N
H2	119-2.11.16	C	UNKNOWN	VIC	NFQ-MGB	30.9352	31.2727	0.4773				false	0.05	false	16	22		N	N
H2	119-2.11.16	D	UNKNOWN	FAM	NFQ-MGB	30.6441	30.9304	0.4049				false	0.05	false	16	22		N	N
H3	119-2.11.16	C	UNKNOWN	VIC	NFQ-MGB	31.6102	31.2727	0.4773				false	0.05	false	16	22		N	N
H3	119-2.11.16	D	UNKNOWN	FAM	NFQ-MGB	31.2168	30.9304	0.4049				false	0.05	false	16	22		N	N
H4	(+)208-12.4.15	Mc	UNKNOWN	FAM	NFQ-MGB	26.3543	26.3356	0.0266				false	0.05	false	16	22		N	N
H5	51-10.1.15	Mc	UNKNOWN	FAM	NFQ-MGB	26.8528	26.7083	0.2044				false	0.05	false	16	22		N	N
H6	51-10.1.15	Mc	UNKNOWN	FAM	NFQ-MGB	26.5637	26.7083	0.2044				false	0.05	false	16	22		N	N
H7	51-10.1.15	C	UNKNOWN	VIC	NFQ-MGB	32.427	32.4781	0.0723				false	0.05	false	16	22		N	N
H7	51-10.1.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
H8	51-10.1.15	C	UNKNOWN	VIC	NFQ-MGB	32.5292	32.4781	0.0723				false	0.05	false	16	22		N	N
H8	51-10.1.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
H9	NTC	Mc	NTC	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
H10	NTC	Mc	NTC	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N	N
H11	(+)208-12.4.15	C	UNKNOWN	VIC	NFQ-MGB	30.7159	30.8282	0.1588				false	0.05	false	16	22		N	N
H11	(+)208-12.4.15	D	UNKNOWN	FAM	NFQ-MGB	27.6924	28.0232	0.4678				false	0.05	false	16	22		N	N
H12																		N	N
