* Block Type = 96well
* Chemistry = TAQMAN
* Experiment File Name = C:\Users\mahdi\Documents\kbayrecov2015\20160219_RC_Mcap_1.eds
* Experiment Run End Time = 2016-02-19 10:36:09 AM HST
* Instrument Type = steponeplus
* Passive Reference = ROX

[Results]
Well	Sample Name	Target Name	Task	Reporter	Quencher	Cт	Cт Mean	Cт SD	Quantity	Quantity Mean	Quantity SD	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Comments	HIGHSD
F5	32_01.20.16	Mc	UNKNOWN	FAM	NFQ-MGB	24.9471	24.8725	0.1054				false	0.05	true	16	22		N
F6	32_01.20.16	Mc	UNKNOWN	FAM	NFQ-MGB	24.798	24.8725	0.1054				false	0.05	true	16	22		N
F7	32_01.20.16	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.05	false	16	22		N
F7	32_01.20.16	D	UNKNOWN	FAM	NFQ-MGB	28.192	28.3466	0.2187				false	0.05	false	16	22		N
F8	32_01.20.16	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.05	false	16	22		N
F8	32_01.20.16	D	UNKNOWN	FAM	NFQ-MGB	28.5013	28.3466	0.2187				false	0.05	false	16	22		N
F9	126_01.20.16	Mc	UNKNOWN	FAM	NFQ-MGB	29.6852	29.8331	0.2092				false	0.05	true	16	22		N
F10	126_01.20.16	Mc	UNKNOWN	FAM	NFQ-MGB	29.981	29.8331	0.2092				false	0.05	true	16	22		N
F11	126_01.20.16	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.05	false	16	22		N
F11	126_01.20.16	D	UNKNOWN	FAM	NFQ-MGB	30.3288	30.4248	0.1358				false	0.05	false	16	22		N
F12	126_01.20.16	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.05	false	16	22		N
F12	126_01.20.16	D	UNKNOWN	FAM	NFQ-MGB	30.5208	30.4248	0.1358				false	0.05	false	16	22		N
G1	32_08.11.15	Mc	UNKNOWN	FAM	NFQ-MGB	25.6507	25.3932	0.3641				false	0.05	true	16	22		N
G2	32_08.11.15	Mc	UNKNOWN	FAM	NFQ-MGB	25.1358	25.3932	0.3641				false	0.05	true	16	22		N
G3	32_08.11.15	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.05	false	16	22		N
G3	32_08.11.15	D	UNKNOWN	FAM	NFQ-MGB	27.851	27.7624	0.1253				false	0.05	false	16	22		N
G4	32_08.11.15	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.05	false	16	22		N
G4	32_08.11.15	D	UNKNOWN	FAM	NFQ-MGB	27.6738	27.7624	0.1253				false	0.05	false	16	22		N
G5	126_08.11.15	Mc	UNKNOWN	FAM	NFQ-MGB	26.5028	26.4487	0.0764				false	0.05	true	16	22		N
G6	126_08.11.15	Mc	UNKNOWN	FAM	NFQ-MGB	26.3947	26.4487	0.0764				false	0.05	true	16	22		N
G7	126_08.11.15	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.05	false	16	22		N
G7	126_08.11.15	D	UNKNOWN	FAM	NFQ-MGB	29.3343	29.2986	0.0506				false	0.05	false	16	22		N
G8	126_08.11.15	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.05	false	16	22		N
G8	126_08.11.15	D	UNKNOWN	FAM	NFQ-MGB	29.2628	29.2986	0.0506				false	0.05	false	16	22		N
G9	237_10.01.15	Mc	UNKNOWN	FAM	NFQ-MGB	32.4118	32.1364	0.3895				false	0.05	true	16	22		N
G10	237_10.01.15	Mc	UNKNOWN	FAM	NFQ-MGB	31.861	32.1364	0.3895				false	0.05	true	16	22		N
G11	237_10.01.15	C	UNKNOWN	VIC	NFQ-MGB	31.4869	31.5853	0.1391				false	0.05	false	16	22		N
G11	237_10.01.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N
G12	237_10.01.15	C	UNKNOWN	VIC	NFQ-MGB	31.6837	31.5853	0.1391				false	0.05	false	16	22		N
G12	237_10.01.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N
H1																		N
H2	237_10.21.15	Mc	UNKNOWN	FAM	NFQ-MGB	30.7149	30.6766	0.0542				false	0.05	true	16	22		N
H3	237_10.21.15	C	UNKNOWN	VIC	NFQ-MGB	30.2135	30.1711	0.0599				false	0.05	false	16	22		N
H3	237_10.21.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N
H4	+	C	UNKNOWN	VIC	NFQ-MGB	31.7311	31.4976	0.3302				false	0.05	false	16	22		N
H4	+	D	UNKNOWN	FAM	NFQ-MGB	29.8948	29.9146	0.0281				false	0.05	false	16	22		N
H5	126_09.14.15	Mc	UNKNOWN	FAM	NFQ-MGB	29.2756	29.2339	0.059				false	0.05	true	16	22		N
H6	126_09.14.15	Mc	UNKNOWN	FAM	NFQ-MGB	29.1922	29.2339	0.059				false	0.05	true	16	22		N
H7	126_09.14.15	C	UNKNOWN	VIC	NFQ-MGB	38.6779	38.6779					false	0.05	false	16	22		N
H7	126_09.14.15	D	UNKNOWN	FAM	NFQ-MGB	29.6252	29.6455	0.0286				false	0.05	false	16	22		N
H8	126_09.14.15	C	UNKNOWN	VIC	NFQ-MGB	Undetermined	38.6779					false	0.05	false	16	22		N
H8	126_09.14.15	D	UNKNOWN	FAM	NFQ-MGB	29.6657	29.6455	0.0286				false	0.05	false	16	22		N
H9	NTC	Mc	NTC	FAM	NFQ-MGB	Undetermined						false	0.05	true	16	22		N
H10	NTC	Mc	NTC	FAM	NFQ-MGB	Undetermined						false	0.05	true	16	22		N
H11	NTC	C	NTC	VIC	NFQ-MGB	Undetermined						false	0.05	false	16	22		N
H11	NTC	D	NTC	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N
H12	NTC	C	NTC	VIC	NFQ-MGB	Undetermined						false	0.05	false	16	22		N
H12	NTC	D	NTC	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N
