* Block Type = 96well
* Chemistry = TAQMAN
* Experiment File Name = C:\Users\mahdi\Documents\kbayrecov2015\20160223_CH_Mcap_4.eds
* Experiment Run End Time = 2016-02-23 12:37:55 PM HST
* Instrument Type = steponeplus
* Passive Reference = ROX

[Results]
Well	Sample Name	Target Name	Task	Reporter	Quencher	Cт	Cт Mean	Cт SD	Quantity	Quantity Mean	Quantity SD	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Comments	HIGHSD
D9	65-10.1.15	Mc	UNKNOWN	FAM	NFQ-MGB	30.1534	29.9671	0.2635				false	0.05	true	16	22		N
D10	65-10.1.15	Mc	UNKNOWN	FAM	NFQ-MGB	29.7807	29.9671	0.2635				false	0.05	true	16	22		N
D11	65-10.1.15	C	UNKNOWN	VIC	NFQ-MGB	31.714	31.8125	0.1394				false	0.05	false	16	22		N
D11	65-10.1.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N
D12	65-10.1.15	C	UNKNOWN	VIC	NFQ-MGB	31.9111	31.8125	0.1394				false	0.05	false	16	22		N
D12	65-10.1.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N
E1	52-10.21.15	Mc	UNKNOWN	FAM	NFQ-MGB	30.6898	30.1668	0.7397				false	0.05	true	16	22		Y
E2	52-10.21.15	Mc	UNKNOWN	FAM	NFQ-MGB	29.6437	30.1668	0.7397				false	0.05	true	16	22		Y
E3	52-10.21.15	C	UNKNOWN	VIC	NFQ-MGB	30.744	30.6421	0.1441				false	0.05	false	16	22		N
E3	52-10.21.15	D	UNKNOWN	FAM	NFQ-MGB	29.9565	29.7238	0.3291				false	0.05	false	16	22		N
E4	52-10.21.15	C	UNKNOWN	VIC	NFQ-MGB	30.5402	30.6421	0.1441				false	0.05	false	16	22		N
E4	52-10.21.15	D	UNKNOWN	FAM	NFQ-MGB	29.491	29.7238	0.3291				false	0.05	false	16	22		N
E5	40-10.21.15	Mc	UNKNOWN	FAM	NFQ-MGB	23.8864	24.0006	0.1615				false	0.05	true	16	22		N
E6	40-10.21.15	Mc	UNKNOWN	FAM	NFQ-MGB	24.1148	24.0006	0.1615				false	0.05	true	16	22		N
E7	40-10.21.15	C	UNKNOWN	VIC	NFQ-MGB	30.4157	30.4799	0.0907				false	0.05	false	16	22		N
E7	40-10.21.15	D	UNKNOWN	FAM	NFQ-MGB	28.5656	28.7497	0.2604				false	0.05	false	16	22		N
E8	40-10.21.15	C	UNKNOWN	VIC	NFQ-MGB	30.544	30.4799	0.0907				false	0.05	false	16	22		N
E8	40-10.21.15	D	UNKNOWN	FAM	NFQ-MGB	28.9338	28.7497	0.2604				false	0.05	false	16	22		N
E9	65-10.21.15	Mc	UNKNOWN	FAM	NFQ-MGB	25.3643	25.2849	0.1122				false	0.05	true	16	22		N
E10	65-10.21.15	Mc	UNKNOWN	FAM	NFQ-MGB	25.2056	25.2849	0.1122				false	0.05	true	16	22		N
E11	65-10.21.15	C	UNKNOWN	VIC	NFQ-MGB	29.3232	29.3719	0.0688				false	0.05	false	16	22		N
E11	65-10.21.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N
E12	65-10.21.15	C	UNKNOWN	VIC	NFQ-MGB	29.4206	29.3719	0.0688				false	0.05	false	16	22		N
E12	65-10.21.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N
F1	52-11.4.15	Mc	UNKNOWN	FAM	NFQ-MGB	26.6087	26.52	0.1254				false	0.05	true	16	22		N
F2	52-11.4.15	Mc	UNKNOWN	FAM	NFQ-MGB	26.4313	26.52	0.1254				false	0.05	true	16	22		N
F3	52-11.4.15	C	UNKNOWN	VIC	NFQ-MGB	31.5739	31.5241	0.0704				false	0.05	false	16	22		N
F3	52-11.4.15	D	UNKNOWN	FAM	NFQ-MGB	28.494	28.4898	0.006				false	0.05	false	16	22		N
F4	52-11.4.15	C	UNKNOWN	VIC	NFQ-MGB	31.4743	31.5241	0.0704				false	0.05	false	16	22		N
F4	52-11.4.15	D	UNKNOWN	FAM	NFQ-MGB	28.4855	28.4898	0.006				false	0.05	false	16	22		N
F5	40-11.4.15	Mc	UNKNOWN	FAM	NFQ-MGB	27.6676	27.4396	0.3225				false	0.05	true	16	22		N
F6	40-11.4.15	Mc	UNKNOWN	FAM	NFQ-MGB	27.2116	27.4396	0.3225				false	0.05	true	16	22		N
F7	40-11.4.15	C	UNKNOWN	VIC	NFQ-MGB	30.1018	29.9955	0.1503				false	0.05	false	16	22		N
F7	40-11.4.15	D	UNKNOWN	FAM	NFQ-MGB	28.6423	28.4891	0.2165				false	0.05	false	16	22		N
F8	40-11.4.15	C	UNKNOWN	VIC	NFQ-MGB	29.8893	29.9955	0.1503				false	0.05	false	16	22		N
F8	40-11.4.15	D	UNKNOWN	FAM	NFQ-MGB	28.336	28.4891	0.2165				false	0.05	false	16	22		N
F9	65-11.4.15	Mc	UNKNOWN	FAM	NFQ-MGB	26.5588	26.6048	0.065				false	0.05	true	16	22		N
F10	65-11.4.15	Mc	UNKNOWN	FAM	NFQ-MGB	26.6507	26.6048	0.065				false	0.05	true	16	22		N
F11	65-11.4.15	C	UNKNOWN	VIC	NFQ-MGB	28.262	28.4023	0.1983				false	0.05	false	16	22		N
F11	65-11.4.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N
F12	65-11.4.15	C	UNKNOWN	VIC	NFQ-MGB	28.5425	28.4023	0.1983				false	0.05	false	16	22		N
F12	65-11.4.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N
G1	52-12.4.15	Mc	UNKNOWN	FAM	NFQ-MGB	27.6218	27.1987	0.5983				false	0.05	true	16	22		Y
G2	52-12.4.15	Mc	UNKNOWN	FAM	NFQ-MGB	26.7756	27.1987	0.5983				false	0.05	true	16	22		Y
G3	52-12.4.15	C	UNKNOWN	VIC	NFQ-MGB	32.1521	31.9	0.3564				false	0.05	false	16	22		N
G3	52-12.4.15	D	UNKNOWN	FAM	NFQ-MGB	29.7007	29.5477	0.2164				false	0.05	false	16	22		N
G4	52-12.4.15	C	UNKNOWN	VIC	NFQ-MGB	31.648	31.9	0.3564				false	0.05	false	16	22		N
G4	52-12.4.15	D	UNKNOWN	FAM	NFQ-MGB	29.3948	29.5477	0.2164				false	0.05	false	16	22		N
G5	40-12.4.15	Mc	UNKNOWN	FAM	NFQ-MGB	24.7369	24.6682	0.0972				false	0.05	true	16	22		N
G6	40-12.4.15	Mc	UNKNOWN	FAM	NFQ-MGB	24.5994	24.6682	0.0972				false	0.05	true	16	22		N
G7	40-12.4.15	C	UNKNOWN	VIC	NFQ-MGB	30.1252	30.1142	0.0156				false	0.05	false	16	22		N
G7	40-12.4.15	D	UNKNOWN	FAM	NFQ-MGB	29.6659	29.5404	0.1775				false	0.05	false	16	22		N
G8	40-12.4.15	C	UNKNOWN	VIC	NFQ-MGB	30.1032	30.1142	0.0156				false	0.05	false	16	22		N
G8	40-12.4.15	D	UNKNOWN	FAM	NFQ-MGB	29.4149	29.5404	0.1775				false	0.05	false	16	22		N
G9	65-12.4.15	Mc	UNKNOWN	FAM	NFQ-MGB	27.7415	27.7233	0.0258				false	0.05	true	16	22		N
G10	65-12.4.15	Mc	UNKNOWN	FAM	NFQ-MGB	27.705	27.7233	0.0258				false	0.05	true	16	22		N
G11	65-12.4.15	C	UNKNOWN	VIC	NFQ-MGB	30.6281	30.6741	0.065				false	0.05	false	16	22		N
G11	65-12.4.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N
G12	65-12.4.15	C	UNKNOWN	VIC	NFQ-MGB	30.72	30.6741	0.065				false	0.05	false	16	22		N
G12	65-12.4.15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N
H1																		N
H2	211-1.20.16	C	UNKNOWN	VIC	NFQ-MGB	28.5611	28.7298	0.2385				false	0.05	false	16	22		N
H2	211-1.20.16	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N
H3	211-1.20.16	C	UNKNOWN	VIC	NFQ-MGB	28.8984	28.7298	0.2385				false	0.05	false	16	22		N
H3	211-1.20.16	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N
H4	(+)78-10.24.14	Mc	UNKNOWN	FAM	NFQ-MGB	27.8278	28.1285	0.4252				false	0.05	true	16	22		N
H5	40-1.20.16	Mc	UNKNOWN	FAM	NFQ-MGB	26.2942	26.2477	0.0658				false	0.05	true	16	22		N
H6	40-1.20.16	Mc	UNKNOWN	FAM	NFQ-MGB	26.2011	26.2477	0.0658				false	0.05	true	16	22		N
H7	40-1.20.16	C	UNKNOWN	VIC	NFQ-MGB	29.5005	29.4377	0.0888				false	0.05	false	16	22		N
H7	40-1.20.16	D	UNKNOWN	FAM	NFQ-MGB	27.7738	27.8681	0.1333				false	0.05	false	16	22		N
H8	40-1.20.16	C	UNKNOWN	VIC	NFQ-MGB	29.3749	29.4377	0.0888				false	0.05	false	16	22		N
H8	40-1.20.16	D	UNKNOWN	FAM	NFQ-MGB	27.9624	27.8681	0.1333				false	0.05	false	16	22		N
H9	NTC	Mc	NTC	FAM	NFQ-MGB	Undetermined						false	0.05	true	16	22		N
H10	NTC	Mc	NTC	FAM	NFQ-MGB	Undetermined						false	0.05	true	16	22		N
H11	NTC	C	NTC	VIC	NFQ-MGB	Undetermined						false	0.05	false	16	22		N
H11	NTC	D	NTC	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N
H12	NTC	C	NTC	VIC	NFQ-MGB	Undetermined						false	0.05	false	16	22		N
H12	NTC	D	NTC	FAM	NFQ-MGB	Undetermined						false	0.05	false	16	22		N
